profileID,respID,qID,altID,obsID,type,price,freshness,image
20,756,6,3,4536,Red Delicious,2.5,Excellent,redDelicious.jpg
42,757,1,1,4537,Gala,1.5,Average,gala.jpg
8,757,1,2,4537,Honeycrisp,1.5,Excellent,honeycrisp.jpg
3,757,1,3,4537,Honeycrisp,1,Excellent,honeycrisp.jpg
77,757,2,1,4538,Gala,1.5,Poor,gala.jpg
38,757,2,2,4538,Honeycrisp,1,Average,honeycrisp.jpg
66,757,2,3,4538,Fuji,4,Average,fuji.jpg
54,757,3,1,4539,Pink Lady,2.5,Average,pinkLady.jpg
66,757,3,2,4539,Fuji,4,Average,fuji.jpg
76,757,3,3,4539,Fuji,1.5,Poor,fuji.jpg
90,757,4,1,4540,Red Delicious,2.5,Poor,redDelicious.jpg
32,757,4,2,4540,Gala,4,Excellent,gala.jpg
49,757,4,3,4540,Pink Lady,2,Average,pinkLady.jpg
102,757,5,1,4541,Gala,4,Poor,gala.jpg
85,757,5,2,4541,Red Delicious,2,Poor,redDelicious.jpg
7,757,5,3,4541,Gala,1.5,Excellent,gala.jpg
40,757,6,1,4542,Red Delicious,1,Average,redDelicious.jpg
30,757,6,2,4542,Red Delicious,3.5,Excellent,redDelicious.jpg
59,757,6,3,4542,Pink Lady,3,Average,pinkLady.jpg
53,758,1,1,4543,Honeycrisp,2.5,Average,honeycrisp.jpg
51,758,1,2,4543,Fuji,2.5,Average,fuji.jpg
5,758,1,3,4543,Red Delicious,1,Excellent,redDelicious.jpg
88,758,2,1,4544,Honeycrisp,2.5,Poor,honeycrisp.jpg
19,758,2,2,4544,Pink Lady,2.5,Excellent,pinkLady.jpg
10,758,2,3,4544,Red Delicious,1.5,Excellent,redDelicious.jpg
94,758,3,1,4545,Pink Lady,3,Poor,pinkLady.jpg
22,758,3,2,4545,Gala,3,Excellent,gala.jpg
92,758,3,3,4545,Gala,3,Poor,gala.jpg
84,758,4,1,4546,Pink Lady,2,Poor,pinkLady.jpg
43,758,4,2,4546,Honeycrisp,1.5,Average,honeycrisp.jpg
24,758,4,3,4546,Pink Lady,3,Excellent,pinkLady.jpg
35,758,5,1,4547,Red Delicious,4,Excellent,redDelicious.jpg
41,758,5,2,4547,Fuji,1.5,Average,fuji.jpg
97,758,5,3,4547,Gala,3.5,Poor,gala.jpg
15,758,6,1,4548,Red Delicious,2,Excellent,redDelicious.jpg
29,758,6,2,4548,Pink Lady,3.5,Excellent,pinkLady.jpg
8,758,6,3,4548,Honeycrisp,1.5,Excellent,honeycrisp.jpg
21,759,1,1,4549,Fuji,3,Excellent,fuji.jpg
80,759,1,2,4549,Red Delicious,1.5,Poor,redDelicious.jpg
44,759,1,3,4549,Pink Lady,1.5,Average,pinkLady.jpg
31,759,2,1,4550,Fuji,4,Excellent,fuji.jpg
94,759,2,2,4550,Pink Lady,3,Poor,pinkLady.jpg
74,759,2,3,4550,Pink Lady,1,Poor,pinkLady.jpg
92,759,3,1,4551,Gala,3,Poor,gala.jpg
98,759,3,2,4551,Honeycrisp,3.5,Poor,honeycrisp.jpg
52,759,3,3,4551,Gala,2.5,Average,gala.jpg
54,759,4,1,4552,Pink Lady,2.5,Average,pinkLady.jpg
97,759,4,2,4552,Gala,3.5,Poor,gala.jpg
33,759,4,3,4552,Honeycrisp,4,Excellent,honeycrisp.jpg
81,759,5,1,4553,Fuji,2,Poor,fuji.jpg
93,759,5,2,4553,Honeycrisp,3,Poor,honeycrisp.jpg
33,759,5,3,4553,Honeycrisp,4,Excellent,honeycrisp.jpg
99,759,6,1,4554,Pink Lady,3.5,Poor,pinkLady.jpg
13,759,6,2,4554,Honeycrisp,2,Excellent,honeycrisp.jpg
74,759,6,3,4554,Pink Lady,1,Poor,pinkLady.jpg
55,760,1,1,4555,Red Delicious,2.5,Average,redDelicious.jpg
87,760,1,2,4555,Gala,2.5,Poor,gala.jpg
81,760,1,3,4555,Fuji,2,Poor,fuji.jpg
67,760,2,1,4556,Gala,4,Average,gala.jpg
57,760,2,2,4556,Gala,3,Average,gala.jpg
40,760,2,3,4556,Red Delicious,1,Average,redDelicious.jpg
7,760,3,1,4557,Gala,1.5,Excellent,gala.jpg
72,760,3,2,4557,Gala,1,Poor,gala.jpg
97,760,3,3,4557,Gala,3.5,Poor,gala.jpg
50,760,4,1,4558,Red Delicious,2,Average,redDelicious.jpg
25,760,4,2,4558,Red Delicious,3,Excellent,redDelicious.jpg
38,760,4,3,4558,Honeycrisp,1,Average,honeycrisp.jpg
45,760,5,1,4559,Red Delicious,1.5,Average,redDelicious.jpg
31,760,5,2,4559,Fuji,4,Excellent,fuji.jpg
86,760,5,3,4559,Fuji,2.5,Poor,fuji.jpg
43,760,6,1,4560,Honeycrisp,1.5,Average,honeycrisp.jpg
57,760,6,2,4560,Gala,3,Average,gala.jpg
33,760,6,3,4560,Honeycrisp,4,Excellent,honeycrisp.jpg
86,761,1,1,4561,Fuji,2.5,Poor,fuji.jpg
105,761,1,2,4561,Red Delicious,4,Poor,redDelicious.jpg
31,761,1,3,4561,Fuji,4,Excellent,fuji.jpg
35,761,2,1,4562,Red Delicious,4,Excellent,redDelicious.jpg
84,761,2,2,4562,Pink Lady,2,Poor,pinkLady.jpg
105,761,2,3,4562,Red Delicious,4,Poor,redDelicious.jpg
75,761,3,1,4563,Red Delicious,1,Poor,redDelicious.jpg
87,761,3,2,4563,Gala,2.5,Poor,gala.jpg
77,761,3,3,4563,Gala,1.5,Poor,gala.jpg
82,761,4,1,4564,Gala,2,Poor,gala.jpg
100,761,4,2,4564,Red Delicious,3.5,Poor,redDelicious.jpg
21,761,4,3,4564,Fuji,3,Excellent,fuji.jpg
42,761,5,1,4565,Gala,1.5,Average,gala.jpg
86,761,5,2,4565,Fuji,2.5,Poor,fuji.jpg
24,761,5,3,4565,Pink Lady,3,Excellent,pinkLady.jpg
96,761,6,1,4566,Fuji,3.5,Poor,fuji.jpg
55,761,6,2,4566,Red Delicious,2.5,Average,redDelicious.jpg
87,761,6,3,4566,Gala,2.5,Poor,gala.jpg
102,762,1,1,4567,Gala,4,Poor,gala.jpg
104,762,1,2,4567,Pink Lady,4,Poor,pinkLady.jpg
88,762,1,3,4567,Honeycrisp,2.5,Poor,honeycrisp.jpg
93,762,2,1,4568,Honeycrisp,3,Poor,honeycrisp.jpg
60,762,2,2,4568,Red Delicious,3,Average,redDelicious.jpg
98,762,2,3,4568,Honeycrisp,3.5,Poor,honeycrisp.jpg
41,762,3,1,4569,Fuji,1.5,Average,fuji.jpg
82,762,3,2,4569,Gala,2,Poor,gala.jpg
74,762,3,3,4569,Pink Lady,1,Poor,pinkLady.jpg
73,762,4,1,4570,Honeycrisp,1,Poor,honeycrisp.jpg
84,762,4,2,4570,Pink Lady,2,Poor,pinkLady.jpg
18,762,4,3,4570,Honeycrisp,2.5,Excellent,honeycrisp.jpg
72,762,5,1,4571,Gala,1,Poor,gala.jpg
103,762,5,2,4571,Honeycrisp,4,Poor,honeycrisp.jpg
7,762,5,3,4571,Gala,1.5,Excellent,gala.jpg
86,762,6,1,4572,Fuji,2.5,Poor,fuji.jpg
1,762,6,2,4572,Fuji,1,Excellent,fuji.jpg
18,762,6,3,4572,Honeycrisp,2.5,Excellent,honeycrisp.jpg
10,763,1,1,4573,Red Delicious,1.5,Excellent,redDelicious.jpg
101,763,1,2,4573,Fuji,4,Poor,fuji.jpg
35,763,1,3,4573,Red Delicious,4,Excellent,redDelicious.jpg
9,763,2,1,4574,Pink Lady,1.5,Excellent,pinkLady.jpg
67,763,2,2,4574,Gala,4,Average,gala.jpg
76,763,2,3,4574,Fuji,1.5,Poor,fuji.jpg
74,763,3,1,4575,Pink Lady,1,Poor,pinkLady.jpg
92,763,3,2,4575,Gala,3,Poor,gala.jpg
82,763,3,3,4575,Gala,2,Poor,gala.jpg
23,763,4,1,4576,Honeycrisp,3,Excellent,honeycrisp.jpg
94,763,4,2,4576,Pink Lady,3,Poor,pinkLady.jpg
28,763,4,3,4576,Honeycrisp,3.5,Excellent,honeycrisp.jpg
6,763,5,1,4577,Fuji,1.5,Excellent,fuji.jpg
74,763,5,2,4577,Pink Lady,1,Poor,pinkLady.jpg
70,763,5,3,4577,Red Delicious,4,Average,redDelicious.jpg
30,763,6,1,4578,Red Delicious,3.5,Excellent,redDelicious.jpg
95,763,6,2,4578,Red Delicious,3,Poor,redDelicious.jpg
46,763,6,3,4578,Fuji,2,Average,fuji.jpg
12,764,1,1,4579,Gala,2,Excellent,gala.jpg
60,764,1,2,4579,Red Delicious,3,Average,redDelicious.jpg
98,764,1,3,4579,Honeycrisp,3.5,Poor,honeycrisp.jpg
69,764,2,1,4580,Pink Lady,4,Average,pinkLady.jpg
86,764,2,2,4580,Fuji,2.5,Poor,fuji.jpg
52,764,2,3,4580,Gala,2.5,Average,gala.jpg
91,764,3,1,4581,Fuji,3,Poor,fuji.jpg
79,764,3,2,4581,Pink Lady,1.5,Poor,pinkLady.jpg
48,764,3,3,4581,Honeycrisp,2,Average,honeycrisp.jpg
39,764,4,1,4582,Pink Lady,1,Average,pinkLady.jpg
99,764,4,2,4582,Pink Lady,3.5,Poor,pinkLady.jpg
12,764,4,3,4582,Gala,2,Excellent,gala.jpg
42,764,5,1,4583,Gala,1.5,Average,gala.jpg
97,764,5,2,4583,Gala,3.5,Poor,gala.jpg
31,764,5,3,4583,Fuji,4,Excellent,fuji.jpg
88,764,6,1,4584,Honeycrisp,2.5,Poor,honeycrisp.jpg
64,764,6,2,4584,Pink Lady,3.5,Average,pinkLady.jpg
38,764,6,3,4584,Honeycrisp,1,Average,honeycrisp.jpg
88,765,1,1,4585,Honeycrisp,2.5,Poor,honeycrisp.jpg
67,765,1,2,4585,Gala,4,Average,gala.jpg
83,765,1,3,4585,Honeycrisp,2,Poor,honeycrisp.jpg
66,765,2,1,4586,Fuji,4,Average,fuji.jpg
103,765,2,2,4586,Honeycrisp,4,Poor,honeycrisp.jpg
92,765,2,3,4586,Gala,3,Poor,gala.jpg
5,765,3,1,4587,Red Delicious,1,Excellent,redDelicious.jpg
38,765,3,2,4587,Honeycrisp,1,Average,honeycrisp.jpg
94,765,3,3,4587,Pink Lady,3,Poor,pinkLady.jpg
32,765,4,1,4588,Gala,4,Excellent,gala.jpg
47,765,4,2,4588,Gala,2,Average,gala.jpg
16,765,4,3,4588,Fuji,2.5,Excellent,fuji.jpg
50,765,5,1,4589,Red Delicious,2,Average,redDelicious.jpg
13,765,5,2,4589,Honeycrisp,2,Excellent,honeycrisp.jpg
20,765,5,3,4589,Red Delicious,2.5,Excellent,redDelicious.jpg
23,765,6,1,4590,Honeycrisp,3,Excellent,honeycrisp.jpg
16,765,6,2,4590,Fuji,2.5,Excellent,fuji.jpg
19,765,6,3,4590,Pink Lady,2.5,Excellent,pinkLady.jpg
74,766,1,1,4591,Pink Lady,1,Poor,pinkLady.jpg
14,766,1,2,4591,Pink Lady,2,Excellent,pinkLady.jpg
20,766,1,3,4591,Red Delicious,2.5,Excellent,redDelicious.jpg
81,766,2,1,4592,Fuji,2,Poor,fuji.jpg
42,766,2,2,4592,Gala,1.5,Average,gala.jpg
48,766,2,3,4592,Honeycrisp,2,Average,honeycrisp.jpg
68,766,3,1,4593,Honeycrisp,4,Average,honeycrisp.jpg
23,766,3,2,4593,Honeycrisp,3,Excellent,honeycrisp.jpg
79,766,3,3,4593,Pink Lady,1.5,Poor,pinkLady.jpg
85,766,4,1,4594,Red Delicious,2,Poor,redDelicious.jpg
35,766,4,2,4594,Red Delicious,4,Excellent,redDelicious.jpg
84,766,4,3,4594,Pink Lady,2,Poor,pinkLady.jpg
82,766,5,1,4595,Gala,2,Poor,gala.jpg
91,766,5,2,4595,Fuji,3,Poor,fuji.jpg
18,766,5,3,4595,Honeycrisp,2.5,Excellent,honeycrisp.jpg
35,766,6,1,4596,Red Delicious,4,Excellent,redDelicious.jpg
57,766,6,2,4596,Gala,3,Average,gala.jpg
61,766,6,3,4596,Fuji,3.5,Average,fuji.jpg
12,767,1,1,4597,Gala,2,Excellent,gala.jpg
102,767,1,2,4597,Gala,4,Poor,gala.jpg
44,767,1,3,4597,Pink Lady,1.5,Average,pinkLady.jpg
30,767,2,1,4598,Red Delicious,3.5,Excellent,redDelicious.jpg
40,767,2,2,4598,Red Delicious,1,Average,redDelicious.jpg
89,767,2,3,4598,Pink Lady,2.5,Poor,pinkLady.jpg
12,767,3,1,4599,Gala,2,Excellent,gala.jpg
2,767,3,2,4599,Gala,1,Excellent,gala.jpg
45,767,3,3,4599,Red Delicious,1.5,Average,redDelicious.jpg
75,767,4,1,4600,Red Delicious,1,Poor,redDelicious.jpg
12,767,4,2,4600,Gala,2,Excellent,gala.jpg
61,767,4,3,4600,Fuji,3.5,Average,fuji.jpg
11,767,5,1,4601,Fuji,2,Excellent,fuji.jpg
71,767,5,2,4601,Fuji,1,Poor,fuji.jpg
100,767,5,3,4601,Red Delicious,3.5,Poor,redDelicious.jpg
51,767,6,1,4602,Fuji,2.5,Average,fuji.jpg
90,767,6,2,4602,Red Delicious,2.5,Poor,redDelicious.jpg
96,767,6,3,4602,Fuji,3.5,Poor,fuji.jpg
86,768,1,1,4603,Fuji,2.5,Poor,fuji.jpg
18,768,1,2,4603,Honeycrisp,2.5,Excellent,honeycrisp.jpg
52,768,1,3,4603,Gala,2.5,Average,gala.jpg
90,768,2,1,4604,Red Delicious,2.5,Poor,redDelicious.jpg
72,768,2,2,4604,Gala,1,Poor,gala.jpg
57,768,2,3,4604,Gala,3,Average,gala.jpg
79,768,3,1,4605,Pink Lady,1.5,Poor,pinkLady.jpg
90,768,3,2,4605,Red Delicious,2.5,Poor,redDelicious.jpg
11,768,3,3,4605,Fuji,2,Excellent,fuji.jpg
66,768,4,1,4606,Fuji,4,Average,fuji.jpg
105,768,4,2,4606,Red Delicious,4,Poor,redDelicious.jpg
15,768,4,3,4606,Red Delicious,2,Excellent,redDelicious.jpg
74,768,5,1,4607,Pink Lady,1,Poor,pinkLady.jpg
32,768,5,2,4607,Gala,4,Excellent,gala.jpg
7,768,5,3,4607,Gala,1.5,Excellent,gala.jpg
31,768,6,1,4608,Fuji,4,Excellent,fuji.jpg
103,768,6,2,4608,Honeycrisp,4,Poor,honeycrisp.jpg
59,768,6,3,4608,Pink Lady,3,Average,pinkLady.jpg
56,769,1,1,4609,Fuji,3,Average,fuji.jpg
57,769,1,2,4609,Gala,3,Average,gala.jpg
64,769,1,3,4609,Pink Lady,3.5,Average,pinkLady.jpg
46,769,2,1,4610,Fuji,2,Average,fuji.jpg
105,769,2,2,4610,Red Delicious,4,Poor,redDelicious.jpg
88,769,2,3,4610,Honeycrisp,2.5,Poor,honeycrisp.jpg
83,769,3,1,4611,Honeycrisp,2,Poor,honeycrisp.jpg
88,769,3,2,4611,Honeycrisp,2.5,Poor,honeycrisp.jpg
82,769,3,3,4611,Gala,2,Poor,gala.jpg
66,769,4,1,4612,Fuji,4,Average,fuji.jpg
81,769,4,2,4612,Fuji,2,Poor,fuji.jpg
74,769,4,3,4612,Pink Lady,1,Poor,pinkLady.jpg
22,769,5,1,4613,Gala,3,Excellent,gala.jpg
17,769,5,2,4613,Gala,2.5,Excellent,gala.jpg
39,769,5,3,4613,Pink Lady,1,Average,pinkLady.jpg
96,769,6,1,4614,Fuji,3.5,Poor,fuji.jpg
14,769,6,2,4614,Pink Lady,2,Excellent,pinkLady.jpg
2,769,6,3,4614,Gala,1,Excellent,gala.jpg
59,770,1,1,4615,Pink Lady,3,Average,pinkLady.jpg
7,770,1,2,4615,Gala,1.5,Excellent,gala.jpg
17,770,1,3,4615,Gala,2.5,Excellent,gala.jpg
18,770,2,1,4616,Honeycrisp,2.5,Excellent,honeycrisp.jpg
30,770,2,2,4616,Red Delicious,3.5,Excellent,redDelicious.jpg
5,770,2,3,4616,Red Delicious,1,Excellent,redDelicious.jpg
39,770,3,1,4617,Pink Lady,1,Average,pinkLady.jpg
23,770,3,2,4617,Honeycrisp,3,Excellent,honeycrisp.jpg
20,770,3,3,4617,Red Delicious,2.5,Excellent,redDelicious.jpg
56,770,4,1,4618,Fuji,3,Average,fuji.jpg
74,770,4,2,4618,Pink Lady,1,Poor,pinkLady.jpg
100,770,4,3,4618,Red Delicious,3.5,Poor,redDelicious.jpg
102,770,5,1,4619,Gala,4,Poor,gala.jpg
45,770,5,2,4619,Red Delicious,1.5,Average,redDelicious.jpg
59,770,5,3,4619,Pink Lady,3,Average,pinkLady.jpg
76,770,6,1,4620,Fuji,1.5,Poor,fuji.jpg
58,770,6,2,4620,Honeycrisp,3,Average,honeycrisp.jpg
102,770,6,3,4620,Gala,4,Poor,gala.jpg
89,771,1,1,4621,Pink Lady,2.5,Poor,pinkLady.jpg
31,771,1,2,4621,Fuji,4,Excellent,fuji.jpg
62,771,1,3,4621,Gala,3.5,Average,gala.jpg
26,771,2,1,4622,Fuji,3.5,Excellent,fuji.jpg
49,771,2,2,4622,Pink Lady,2,Average,pinkLady.jpg
82,771,2,3,4622,Gala,2,Poor,gala.jpg
45,771,3,1,4623,Red Delicious,1.5,Average,redDelicious.jpg
10,771,3,2,4623,Red Delicious,1.5,Excellent,redDelicious.jpg
2,771,3,3,4623,Gala,1,Excellent,gala.jpg
39,771,4,1,4624,Pink Lady,1,Average,pinkLady.jpg
42,771,4,2,4624,Gala,1.5,Average,gala.jpg
44,771,4,3,4624,Pink Lady,1.5,Average,pinkLady.jpg
39,771,5,1,4625,Pink Lady,1,Average,pinkLady.jpg
46,771,5,2,4625,Fuji,2,Average,fuji.jpg
76,771,5,3,4625,Fuji,1.5,Poor,fuji.jpg
23,771,6,1,4626,Honeycrisp,3,Excellent,honeycrisp.jpg
78,771,6,2,4626,Honeycrisp,1.5,Poor,honeycrisp.jpg
25,771,6,3,4626,Red Delicious,3,Excellent,redDelicious.jpg
67,772,1,1,4627,Gala,4,Average,gala.jpg
23,772,1,2,4627,Honeycrisp,3,Excellent,honeycrisp.jpg
33,772,1,3,4627,Honeycrisp,4,Excellent,honeycrisp.jpg
80,772,2,1,4628,Red Delicious,1.5,Poor,redDelicious.jpg
73,772,2,2,4628,Honeycrisp,1,Poor,honeycrisp.jpg
36,772,2,3,4628,Fuji,1,Average,fuji.jpg
17,772,3,1,4629,Gala,2.5,Excellent,gala.jpg
22,772,3,2,4629,Gala,3,Excellent,gala.jpg
76,772,3,3,4629,Fuji,1.5,Poor,fuji.jpg
84,772,4,1,4630,Pink Lady,2,Poor,pinkLady.jpg
96,772,4,2,4630,Fuji,3.5,Poor,fuji.jpg
21,772,4,3,4630,Fuji,3,Excellent,fuji.jpg
15,772,5,1,4631,Red Delicious,2,Excellent,redDelicious.jpg
4,772,5,2,4631,Pink Lady,1,Excellent,pinkLady.jpg
17,772,5,3,4631,Gala,2.5,Excellent,gala.jpg
20,772,6,1,4632,Red Delicious,2.5,Excellent,redDelicious.jpg
33,772,6,2,4632,Honeycrisp,4,Excellent,honeycrisp.jpg
80,772,6,3,4632,Red Delicious,1.5,Poor,redDelicious.jpg
19,773,1,1,4633,Pink Lady,2.5,Excellent,pinkLady.jpg
8,773,1,2,4633,Honeycrisp,1.5,Excellent,honeycrisp.jpg
61,773,1,3,4633,Fuji,3.5,Average,fuji.jpg
51,773,2,1,4634,Fuji,2.5,Average,fuji.jpg
49,773,2,2,4634,Pink Lady,2,Average,pinkLady.jpg
21,773,2,3,4634,Fuji,3,Excellent,fuji.jpg
87,773,3,1,4635,Gala,2.5,Poor,gala.jpg
63,773,3,2,4635,Honeycrisp,3.5,Average,honeycrisp.jpg
41,773,3,3,4635,Fuji,1.5,Average,fuji.jpg
100,773,4,1,4636,Red Delicious,3.5,Poor,redDelicious.jpg
49,773,4,2,4636,Pink Lady,2,Average,pinkLady.jpg
60,773,4,3,4636,Red Delicious,3,Average,redDelicious.jpg
83,773,5,1,4637,Honeycrisp,2,Poor,honeycrisp.jpg
44,773,5,2,4637,Pink Lady,1.5,Average,pinkLady.jpg
89,773,5,3,4637,Pink Lady,2.5,Poor,pinkLady.jpg
101,773,6,1,4638,Fuji,4,Poor,fuji.jpg
92,773,6,2,4638,Gala,3,Poor,gala.jpg
89,773,6,3,4638,Pink Lady,2.5,Poor,pinkLady.jpg
98,774,1,1,4639,Honeycrisp,3.5,Poor,honeycrisp.jpg
42,774,1,2,4639,Gala,1.5,Average,gala.jpg
23,774,1,3,4639,Honeycrisp,3,Excellent,honeycrisp.jpg
58,774,2,1,4640,Honeycrisp,3,Average,honeycrisp.jpg
94,774,2,2,4640,Pink Lady,3,Poor,pinkLady.jpg
12,774,2,3,4640,Gala,2,Excellent,gala.jpg
81,774,3,1,4641,Fuji,2,Poor,fuji.jpg
103,774,3,2,4641,Honeycrisp,4,Poor,honeycrisp.jpg
48,774,3,3,4641,Honeycrisp,2,Average,honeycrisp.jpg
7,774,4,1,4642,Gala,1.5,Excellent,gala.jpg
43,774,4,2,4642,Honeycrisp,1.5,Average,honeycrisp.jpg
3,774,4,3,4642,Honeycrisp,1,Excellent,honeycrisp.jpg
70,774,5,1,4643,Red Delicious,4,Average,redDelicious.jpg
94,774,5,2,4643,Pink Lady,3,Poor,pinkLady.jpg
8,774,5,3,4643,Honeycrisp,1.5,Excellent,honeycrisp.jpg
2,774,6,1,4644,Gala,1,Excellent,gala.jpg
80,774,6,2,4644,Red Delicious,1.5,Poor,redDelicious.jpg
46,774,6,3,4644,Fuji,2,Average,fuji.jpg
62,775,1,1,4645,Gala,3.5,Average,gala.jpg
77,775,1,2,4645,Gala,1.5,Poor,gala.jpg
29,775,1,3,4645,Pink Lady,3.5,Excellent,pinkLady.jpg
15,775,2,1,4646,Red Delicious,2,Excellent,redDelicious.jpg
26,775,2,2,4646,Fuji,3.5,Excellent,fuji.jpg
22,775,2,3,4646,Gala,3,Excellent,gala.jpg
3,775,3,1,4647,Honeycrisp,1,Excellent,honeycrisp.jpg
62,775,3,2,4647,Gala,3.5,Average,gala.jpg
34,775,3,3,4647,Pink Lady,4,Excellent,pinkLady.jpg
72,775,4,1,4648,Gala,1,Poor,gala.jpg
67,775,4,2,4648,Gala,4,Average,gala.jpg
56,775,4,3,4648,Fuji,3,Average,fuji.jpg
90,775,5,1,4649,Red Delicious,2.5,Poor,redDelicious.jpg
15,775,5,2,4649,Red Delicious,2,Excellent,redDelicious.jpg
22,775,5,3,4649,Gala,3,Excellent,gala.jpg
87,775,6,1,4650,Gala,2.5,Poor,gala.jpg
30,775,6,2,4650,Red Delicious,3.5,Excellent,redDelicious.jpg
8,775,6,3,4650,Honeycrisp,1.5,Excellent,honeycrisp.jpg
4,776,1,1,4651,Pink Lady,1,Excellent,pinkLady.jpg
59,776,1,2,4651,Pink Lady,3,Average,pinkLady.jpg
14,776,1,3,4651,Pink Lady,2,Excellent,pinkLady.jpg
102,776,2,1,4652,Gala,4,Poor,gala.jpg
2,776,2,2,4652,Gala,1,Excellent,gala.jpg
36,776,2,3,4652,Fuji,1,Average,fuji.jpg
99,776,3,1,4653,Pink Lady,3.5,Poor,pinkLady.jpg
38,776,3,2,4653,Honeycrisp,1,Average,honeycrisp.jpg
36,776,3,3,4653,Fuji,1,Average,fuji.jpg
101,776,4,1,4654,Fuji,4,Poor,fuji.jpg
79,776,4,2,4654,Pink Lady,1.5,Poor,pinkLady.jpg
29,776,4,3,4654,Pink Lady,3.5,Excellent,pinkLady.jpg
39,776,5,1,4655,Pink Lady,1,Average,pinkLady.jpg
58,776,5,2,4655,Honeycrisp,3,Average,honeycrisp.jpg
43,776,5,3,4655,Honeycrisp,1.5,Average,honeycrisp.jpg
98,776,6,1,4656,Honeycrisp,3.5,Poor,honeycrisp.jpg
41,776,6,2,4656,Fuji,1.5,Average,fuji.jpg
87,776,6,3,4656,Gala,2.5,Poor,gala.jpg
17,777,1,1,4657,Gala,2.5,Excellent,gala.jpg
65,777,1,2,4657,Red Delicious,3.5,Average,redDelicious.jpg
70,777,1,3,4657,Red Delicious,4,Average,redDelicious.jpg
71,777,2,1,4658,Fuji,1,Poor,fuji.jpg
20,777,2,2,4658,Red Delicious,2.5,Excellent,redDelicious.jpg
101,777,2,3,4658,Fuji,4,Poor,fuji.jpg
1,777,3,1,4659,Fuji,1,Excellent,fuji.jpg
20,777,3,2,4659,Red Delicious,2.5,Excellent,redDelicious.jpg
40,777,3,3,4659,Red Delicious,1,Average,redDelicious.jpg
91,777,4,1,4660,Fuji,3,Poor,fuji.jpg
17,777,4,2,4660,Gala,2.5,Excellent,gala.jpg
63,777,4,3,4660,Honeycrisp,3.5,Average,honeycrisp.jpg
67,777,5,1,4661,Gala,4,Average,gala.jpg
76,777,5,2,4661,Fuji,1.5,Poor,fuji.jpg
69,777,5,3,4661,Pink Lady,4,Average,pinkLady.jpg
94,777,6,1,4662,Pink Lady,3,Poor,pinkLady.jpg
85,777,6,2,4662,Red Delicious,2,Poor,redDelicious.jpg
60,777,6,3,4662,Red Delicious,3,Average,redDelicious.jpg
101,778,1,1,4663,Fuji,4,Poor,fuji.jpg
83,778,1,2,4663,Honeycrisp,2,Poor,honeycrisp.jpg
28,778,1,3,4663,Honeycrisp,3.5,Excellent,honeycrisp.jpg
91,778,2,1,4664,Fuji,3,Poor,fuji.jpg
5,778,2,2,4664,Red Delicious,1,Excellent,redDelicious.jpg
95,778,2,3,4664,Red Delicious,3,Poor,redDelicious.jpg
105,778,3,1,4665,Red Delicious,4,Poor,redDelicious.jpg
17,778,3,2,4665,Gala,2.5,Excellent,gala.jpg
52,778,3,3,4665,Gala,2.5,Average,gala.jpg
74,778,4,1,4666,Pink Lady,1,Poor,pinkLady.jpg
14,778,4,2,4666,Pink Lady,2,Excellent,pinkLady.jpg
96,778,4,3,4666,Fuji,3.5,Poor,fuji.jpg
84,778,5,1,4667,Pink Lady,2,Poor,pinkLady.jpg
8,778,5,2,4667,Honeycrisp,1.5,Excellent,honeycrisp.jpg
25,778,5,3,4667,Red Delicious,3,Excellent,redDelicious.jpg
29,778,6,1,4668,Pink Lady,3.5,Excellent,pinkLady.jpg
1,778,6,2,4668,Fuji,1,Excellent,fuji.jpg
53,778,6,3,4668,Honeycrisp,2.5,Average,honeycrisp.jpg
77,779,1,1,4669,Gala,1.5,Poor,gala.jpg
57,779,1,2,4669,Gala,3,Average,gala.jpg
17,779,1,3,4669,Gala,2.5,Excellent,gala.jpg
21,779,2,1,4670,Fuji,3,Excellent,fuji.jpg
96,779,2,2,4670,Fuji,3.5,Poor,fuji.jpg
30,779,2,3,4670,Red Delicious,3.5,Excellent,redDelicious.jpg
99,779,3,1,4671,Pink Lady,3.5,Poor,pinkLady.jpg
31,779,3,2,4671,Fuji,4,Excellent,fuji.jpg
57,779,3,3,4671,Gala,3,Average,gala.jpg
37,779,4,1,4672,Gala,1,Average,gala.jpg
58,779,4,2,4672,Honeycrisp,3,Average,honeycrisp.jpg
80,779,4,3,4672,Red Delicious,1.5,Poor,redDelicious.jpg
17,779,5,1,4673,Gala,2.5,Excellent,gala.jpg
3,779,5,2,4673,Honeycrisp,1,Excellent,honeycrisp.jpg
11,779,5,3,4673,Fuji,2,Excellent,fuji.jpg
72,779,6,1,4674,Gala,1,Poor,gala.jpg
34,779,6,2,4674,Pink Lady,4,Excellent,pinkLady.jpg
33,779,6,3,4674,Honeycrisp,4,Excellent,honeycrisp.jpg
26,780,1,1,4675,Fuji,3.5,Excellent,fuji.jpg
47,780,1,2,4675,Gala,2,Average,gala.jpg
31,780,1,3,4675,Fuji,4,Excellent,fuji.jpg
40,780,2,1,4676,Red Delicious,1,Average,redDelicious.jpg
22,780,2,2,4676,Gala,3,Excellent,gala.jpg
21,780,2,3,4676,Fuji,3,Excellent,fuji.jpg
74,780,3,1,4677,Pink Lady,1,Poor,pinkLady.jpg
50,780,3,2,4677,Red Delicious,2,Average,redDelicious.jpg
